Temperature (C)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
363.51274	19.471150	506.07370	0.0019759968	1761.4748	1799.9498	3.9745180	3.4132362	18.907109	439.91198	1.6516303	5.7927027e-05	0.43368921	0.0013082898	158.83386	0.0062958869	2319.7265	2442.3146	4.9834743	4.1371152	36.008003	392.04613	5.7519934	2.6614581e-05	0.22244775
363.66953	19.507800	505.02340	0.0019801063	1763.1488	1801.7763	3.9772728	3.4196849	19.138782	438.09050	1.6641903	5.7812852e-05	0.43351287	0.0012838407	159.58593	0.0062662167	2318.1256	2440.3657	4.9800519	4.1438035	36.536381	391.53267	5.7360246	2.6664635e-05	0.22414365
363.82604	19.544450	503.96614	0.0019842603	1764.8301	1803.6114	3.9800399	3.4262482	19.376709	436.26958	1.6768681	5.7698105e-05	0.43334494	0.0012595216	160.34548	0.0062365336	2316.5100	2438.3997	4.9766053	4.1505753	37.080786	391.01459	5.7199843	2.6715277e-05	0.22587072
363.98229	19.581100	502.90181	0.0019884597	1766.5189	1805.4551	3.9828198	3.4329278	19.621169	434.44937	1.6896653	5.7582777e-05	0.43318576	0.0012353333	161.11272	0.0062068347	2314.8795	2436.4161	4.9731338	4.1574335	37.641967	390.49175	5.7038700	2.6766522e-05	0.22763003
364.13827	19.617750	501.83028	0.0019927056	1768.2153	1807.3077	3.9856126	3.4397255	19.872462	432.63000	1.7025840	5.7466859e-05	0.43303573	0.0012112764	161.88781	0.0061771172	2313.2335	2434.4146	4.9696366	4.1643811	38.220719	389.96401	5.6876790	2.6818386e-05	0.22942267
364.29399	19.654400	500.75142	0.0019969988	1769.9195	1809.1693	3.9884187	3.4466429	20.130910	430.81158	1.7156261	5.7350340e-05	0.43289527	0.0011873516	162.67099	0.0061473778	2311.5717	2432.3948	4.9661132	4.1714212	38.817889	389.43123	5.6714085	2.6870889e-05	0.23124980
364.44944	19.691050	499.66509	0.0020013406	1771.6317	1811.0402	3.9912384	3.4536817	20.396858	428.99424	1.7287940	5.7233209e-05	0.43276480	0.0011635596	163.46244	0.0061176133	2309.8938	2430.3560	4.9625627	4.1785571	39.434379	388.89326	5.6550558	2.6924048e-05	0.23311264
364.60462	19.727700	498.57114	0.0020057318	1773.3521	1812.9205	3.9940720	3.4608438	20.670682	427.17806	1.7420901	5.7115457e-05	0.43264481	0.0011399011	164.26240	0.0060878205	2308.1992	2428.2979	4.9589845	4.1857924	40.071148	388.34993	5.6386179	2.6977882e-05	0.23501247
364.75954	19.764350	497.46941	0.0020101738	1775.0808	1814.8106	3.9969199	3.4681309	20.952784	425.36312	1.7555170	5.6997069e-05	0.43253579	0.0011163770	165.07110	0.0060579958	2306.4876	2426.2200	4.9553777	4.1931306	40.729221	387.80109	5.6220916	2.7032412e-05	0.23695065
364.91419	19.801000	496.35975	0.0020146678	1776.8182	1816.7107	3.9997825	3.4755450	21.243600	423.54946	1.7690778	5.6878035e-05	0.43243831	0.0010929879	165.88877	0.0060281357	2304.7585	2424.1216	4.9517415	4.2005757	41.409694	387.24656	5.6054738	2.7087659e-05	0.23892859
365.06857	19.837650	495.24197	0.0020192150	1778.5645	1818.6210	4.0026602	3.4830880	21.543602	421.73712	1.7827755	5.6758341e-05	0.43235294	0.0010697347	166.71567	0.0059982364	2303.0114	2422.0023	4.9480751	4.2081316	42.113735	386.68615	5.5887611	2.7143644e-05	0.24094781
365.22269	19.874300	494.11590	0.0020238167	1780.3198	1820.5418	4.0055534	3.4907620	21.853303	419.92610	1.7966137	5.6637971e-05	0.43228033	0.0010466184	167.55206	0.0059682942	2301.2458	2419.8614	4.9443775	4.2158027	42.842597	386.11968	5.5719500	2.7200392e-05	0.24300988
365.37654	19.910950	492.98132	0.0020284744	1782.0845	1822.4733	4.0084625	3.4985691	22.173256	418.11635	1.8105961	5.6516912e-05	0.43222115	0.0010236396	168.39823	0.0059383049	2299.4611	2417.6984	4.9406478	4.2235933	43.597621	385.54693	5.5550367	2.7257926e-05	0.24511650
365.53013	19.947600	491.83803	0.0020331897	1783.8588	1824.4160	4.0113880	3.5065118	22.504064	416.30783	1.8247270	5.6395146e-05	0.43217615	0.0010007995	169.25445	0.0059082643	2297.6569	2415.5126	4.9368851	4.2315083	44.380245	384.96770	5.5380176	2.7316273e-05	0.24726944
365.68345	19.984250	490.68580	0.0020379640	1785.6430	1826.3702	4.0143305	3.5145924	22.846384	414.50043	1.8390109	5.6272656e-05	0.43214612	0.00097809885	170.12103	0.0058781682	2295.8325	2413.3033	4.9330882	4.2395526	45.192016	384.38177	5.5208886	2.7375460e-05	0.24947057
365.83650	20.020900	489.52439	0.0020427991	1787.4374	1828.3361	4.0172905	3.5228137	23.200928	412.69400	1.8534526	5.6149423e-05	0.43213192	0.00095553873	170.99828	0.0058480119	2293.9874	2411.0698	4.9292561	4.2477313	46.034594	383.78889	5.5036455	2.7435515e-05	0.25172191
365.98930	20.057550	488.35353	0.0020476969	1789.2424	1830.3142	4.0202685	3.5311786	23.568474	410.88837	1.8680577	5.6025427e-05	0.43213449	0.00093312015	171.88655	0.0058177907	2292.1208	2408.8115	4.9253877	4.2560502	46.909766	383.18882	5.4862839	2.7496468e-05	0.25402555
366.14182	20.094200	487.17294	0.0020526591	1791.0583	1832.3049	4.0232652	3.5396902	23.949871	409.08329	1.8828319	5.5900646e-05	0.43215483	0.00091084417	172.78619	0.0057874997	2290.2322	2406.5274	4.9214818	4.2645151	47.819462	382.58129	5.4687993	2.7558352e-05	0.25638376
366.29408	20.130850	485.98233	0.0020576880	1792.8856	1834.3086	4.0262813	3.5483521	24.346046	407.27848	1.8977816	5.5775056e-05	0.43219404	0.00088871189	173.69755	0.0057571336	2288.3208	2404.2168	4.9175371	4.2731321	48.765760	381.96603	5.4511868	2.7621200e-05	0.25879893
366.44608	20.167500	484.78135	0.0020627856	1794.7245	1836.3257	4.0293174	3.5571680	24.758014	405.47360	1.9129136	5.5648633e-05	0.43225330	0.00086672447	174.62103	0.0057266870	2286.3859	2401.8789	4.9135523	4.2819079	49.750909	381.34274	5.4334415	2.7685048e-05	0.26127360
366.59781	20.204150	483.56966	0.0020679544	1796.5756	1838.3569	4.0323744	3.5661423	25.186885	403.66824	1.9282356	5.5521349e-05	0.43233389	0.00084488309	175.55705	0.0056961542	2284.4268	2399.5127	4.9095260	4.2908494	50.777345	380.71110	5.4155579	2.7749934e-05	0.26381050
366.74927	20.240800	482.34689	0.0020731968	1798.4394	1840.4025	4.0354530	3.5752796	25.633877	401.86193	1.9437555	5.5393175e-05	0.43243719	0.00082318900	176.50602	0.0056655293	2282.4425	2397.1174	4.9054568	4.2999640	51.847704	380.07080	5.3975307	2.7815897e-05	0.26641251
366.90047	20.277450	481.11260	0.0020785155	1800.3163	1842.4633	4.0385541	3.5845853	26.100327	400.05412	1.9594822	5.5264078e-05	0.43256471	0.00080164347	177.46840	0.0056348060	2280.4323	2394.6918	4.9013431	4.3092596	52.964853	379.42147	5.3793539	2.7882981e-05	0.26908274
367.05140	20.314100	479.86637	0.0020839135	1802.2069	1844.5397	4.0416787	3.5940652	26.587706	398.24421	1.9754252	5.5134026e-05	0.43271807	0.00078024786	178.44468	0.0056039776	2278.3952	2392.2350	4.8971834	4.3187445	54.131905	378.76275	5.3610214	2.7951230e-05	0.27182449
367.20207	20.350750	478.60770	0.0020893939	1804.1118	1846.6325	4.0448279	3.6037258	27.097633	396.43147	1.9915946	5.5002980e-05	0.43289904	0.00075900355	179.43536	0.0055730374	2276.3303	2389.7458	4.8929758	4.3284277	55.352256	378.09424	5.3425268	2.8020694e-05	0.27464133
367.35247	20.387400	477.33608	0.0020949600	1806.0316	1848.7424	4.0480026	3.6135746	27.631891	394.61514	2.0080017	5.4870902e-05	0.43310954	0.00073791200	180.44099	0.0055419780	2274.2366	2387.2231	4.8887187	4.3383185	56.629608	377.41551	5.3238633	2.8091422e-05	0.27753704
367.50261	20.424050	476.05093	0.0021006156	1807.9671	1850.8701	4.0512042	3.6236198	28.192453	392.79431	2.0246582	5.4737748e-05	0.43335164	0.00071697471	181.46213	0.0055107918	2272.1129	2384.6656	4.8844100	4.3484272	57.968009	376.72612	5.3050237	2.8163471e-05	0.28051574
367.65248	20.460700	474.75166	0.0021063644	1809.9189	1853.0166	4.0544339	3.6338708	28.781499	390.96801	2.0415771	5.4603472e-05	0.43362761	0.00069619327	182.49938	0.0054794705	2269.9582	2382.0720	4.8800478	4.3587644	59.371893	376.02559	5.2860006	2.8236899e-05	0.28358180
367.80208	20.497350	473.43758	0.0021122109	1811.8879	1855.1826	4.0576931	3.6443380	29.401447	389.13513	2.0587722	5.4468025e-05	0.43393989	0.00067556932	183.55340	0.0054480058	2267.7712	2379.4409	4.8756299	4.3693418	60.846125	375.31340	5.2667858	2.8311769e-05	0.28673998
367.95142	20.534000	472.10797	0.0021181595	1813.8750	1857.3693	4.0609833	3.6550333	30.054979	387.29447	2.0762585	5.4331351e-05	0.43429117	0.00065510458	184.62487	0.0054163885	2265.5507	2376.7708	4.8711540	4.3801716	62.396057	374.58900	5.2473712	2.8388148e-05	0.28999539
368.10049	20.570650	470.76205	0.0021242154	1815.8811	1859.5775	4.0643062	3.6659700	30.745081	385.44469	2.0940519	5.4193395e-05	0.43468434	0.00063480083	185.71450	0.0053846091	2263.2953	2374.0602	4.8666177	4.3912671	64.027584	373.85181	5.2277476	2.8466108e-05	0.29335356
368.24929	20.607300	469.39897	0.0021303839	1817.9072	1861.8086	4.0676635	3.6771630	31.475082	383.58432	2.1121698	5.4054092e-05	0.43512257	0.00061465996	186.82309	0.0053526573	2261.0035	2371.3074	4.8620185	4.4026426	65.747220	373.10119	5.2079059	2.8545728e-05	0.29682049
368.39782	20.643950	468.01779	0.0021366709	1819.9544	1864.0637	4.0710571	3.6886294	32.248702	381.71173	2.1306307	5.3913375e-05	0.43560931	0.00059468391	187.95147	0.0053205224	2258.6739	2368.5105	4.8573535	4.4143133	67.562174	372.33646	5.1878359	2.8627090e-05	0.30040267
368.54609	20.680600	466.61750	0.0021430829	1822.0240	1866.3442	4.0744891	3.7003883	33.070107	379.82516	2.1494546	5.3771173e-05	0.43614834	0.00057487475	189.10051	0.0052881930	2256.3047	2365.6677	4.8526199	4.4262956	69.480449	371.55688	5.1675272	2.8710286e-05	0.30410716
368.69409	20.717250	465.19701	0.0021496269	1824.1172	1868.6515	4.0779618	3.7124612	33.943976	377.92267	2.1686629	5.3627405e-05	0.43674377	0.00055523463	190.27118	0.0052556567	2253.8942	2362.7770	4.8478145	4.4386073	71.510949	370.76168	5.1469686	2.8795413e-05	0.30794168
368.84183	20.753900	463.75510	0.0021563105	1826.2355	1870.9873	4.0814776	3.7248727	34.875579	376.00212	2.1882789	5.3481989e-05	0.43740012	0.00053576581	191.46449	0.0052229006	2251.4405	2359.8361	4.8429339	4.4512676	73.663608	369.94999	5.1261481	2.8882578e-05	0.31191461
368.98929	20.790550	462.29047	0.0021631421	1828.3804	1873.3533	4.0850393	3.7376503	35.870865	374.06121	2.2083273	5.3334833e-05	0.43812235	0.00051647065	192.68154	0.0051899107	2248.9416	2356.8427	4.8379747	4.4642972	75.949543	369.12089	5.1050532	2.8971894e-05	0.31603517
369.13649	20.827200	460.80168	0.0021701310	1830.5536	1875.7514	4.0886497	3.7508253	36.936573	372.09740	2.2288350	5.3185839e-05	0.43891589	0.00049735165	193.92352	0.0051566721	2246.3953	2353.7944	4.8329328	4.4777185	78.381228	368.27337	5.0836704	2.9063488e-05	0.32031341
369.28342	20.863850	459.28718	0.0021772870	1832.7570	1878.1836	4.0923121	3.7644334	38.080358	370.10791	2.2498309	5.3034901e-05	0.43978675	0.00047841144	195.19170	0.0051231687	2243.7993	2350.6883	4.8278042	4.4915560	80.972711	367.40635	5.0619853	2.9157495e-05	0.32476045
369.43008	20.900500	457.74523	0.0021846214	1834.9925	1880.6522	4.0960299	3.7785147	39.310952	368.08974	2.2713461	5.2881906e-05	0.44074153	0.00045965280	196.48745	0.0050893835	2241.1511	2347.5217	4.8225844	4.5058364	83.739857	366.51863	5.0399827	2.9254065e-05	0.32938849
369.57647	20.937150	456.17396	0.0021921462	1837.2625	1883.1598	4.0998069	3.7931149	40.638340	366.03959	2.2934143	5.2726730e-05	0.44178755	0.00044107864	197.81228	0.0050552980	2238.4479	2344.2914	4.8172686	4.5205885	86.700656	365.60891	5.0176462	2.9353360e-05	0.33421106
369.72260	20.973800	454.57132	0.0021998748	1839.5692	1885.7089	4.1036474	3.8082861	42.073993	363.95387	2.3160719	5.2569241e-05	0.44293295	0.00042269208	199.16780	0.0050208920	2235.6868	2340.9940	4.8118515	4.5358440	89.875577	364.67577	4.9949582	2.9455561e-05	0.33924314
369.86845	21.010450	452.93503	0.0022078222	1841.9154	1888.3027	4.1075560	3.8240876	43.631137	361.82866	2.3393581	5.2409296e-05	0.44418676	0.00040449639	200.55577	0.0049861442	2232.8646	2337.6257	4.8063275	4.5516379	93.288009	363.71765	4.9719002	2.9560863e-05	0.34450140
370.01404	21.047100	451.26260	0.0022160046	1844.3039	1890.9444	4.1115377	3.8405869	45.325083	359.65969	2.3633157	5.2246741e-05	0.44555908	0.00038649506	201.97814	0.0049510310	2229.9778	2334.1826	4.8006905	4.5680082	96.964788	362.73283	4.9484518	2.9669486e-05	0.35000444
370.15936	21.083750	449.55129	0.0022244403	1846.7380	1893.6375	4.1155981	3.8578614	47.173639	357.44229	2.3879906	5.2081410e-05	0.44706121	0.00036869181	203.43699	0.0049155270	2227.0227	2330.6604	4.7949336	4.5849972	100.93685	361.71940	4.9245916	2.9781670e-05	0.35577312
370.30440	21.120400	447.79805	0.0022331495	1849.2212	1896.3862	4.1197433	3.8759994	49.197613	355.17137	2.4134332	5.1913124e-05	0.44870589	0.00035109059	204.93464	0.0048796045	2223.9951	2327.0543	4.7890496	4.6026513	105.24002	360.67526	4.9002963	2.9897683e-05	0.36183090
370.44919	21.157050	445.99955	0.0022421547	1851.7574	1899.1947	4.1239802	3.8951024	51.421440	352.84141	2.4396976	5.1741688e-05	0.45050748	0.00033369565	206.47364	0.0048432332	2220.8905	2323.3590	4.7830305	4.6210224	109.91604	359.59807	4.8755406	3.0017825e-05	0.36820425
370.59370	21.193700	444.15206	0.0022514812	1854.3509	1902.0681	4.1283163	3.9152870	53.873963	350.44637	2.4668432	5.1566893e-05	0.45248231	0.00031651151	208.05680	0.0048063798	2217.7038	2319.5688	4.7768674	4.6401680	115.01376	358.48521	4.8502974	3.0142430e-05	0.37492325
370.73794	21.230350	442.25147	0.0022611570	1857.0065	1905.0117	4.1327599	3.9366872	56.589428	347.97968	2.4949342	5.1388514e-05	0.45464900	0.00029954308	209.68723	0.0047690077	2214.4297	2315.6774	4.7705506	4.6601526	120.59074	357.33376	4.8245373	3.0271874e-05	0.38202217
370.88192	21.267000	440.29322	0.0022712137	1859.7296	1908.0315	4.1373205	3.9594581	59.608735	345.43422	2.5240405	5.1206306e-05	0.45702891	0.00028279560	211.36839	0.0047310764	2211.0619	2311.6777	4.7640692	4.6810485	126.71529	356.14042	4.7982281	3.0406582e-05	0.38954034
371.02563	21.303650	438.27220	0.0022816870	1862.5262	1911.1344	4.1420083	3.9837784	62.981055	342.80230	2.5542380	5.1020007e-05	0.45964670	0.00026627480	213.10416	0.0046925410	2207.5938	2307.5620	4.7574113	4.7029374	133.46896	354.90146	4.7713349	3.0547034e-05	0.39752312
371.16908	21.340300	436.18277	0.0022926169	1865.4027	1914.3278	4.1468349	4.0098557	66.765920	340.07560	2.5856092	5.0829330e-05	0.46253108	0.00024998686	214.89888	0.0046533513	2204.0177	2303.3216	4.7505634	4.7259120	140.94998	353.61266	4.7438196	3.0693780e-05	0.40602318
371.31225	21.376950	434.01858	0.0023040488	1868.3666	1917.6201	4.1518134	4.0379307	71.035962	337.24525	2.6182434	5.0633970e-05	0.46571567	0.00023393855	216.75747	0.0046134512	2200.3250	2298.9465	4.7435105	4.7500783	149.27767	352.26917	4.7156400	3.0847448e-05	0.41510215
371.45517	21.413600	431.77257	0.0023160341	1871.4262	1921.0209	4.1569583	4.0682832	75.880566	334.30178	2.6522368	5.0433596e-05	0.46924025	0.00021813728	218.68549	0.0045727771	2196.5062	2294.4259	4.7362354	4.7755580	158.59835	350.86541	4.6867497	3.1008764e-05	0.42483268
371.59782	21.450250	429.43681	0.0023286313	1874.5909	1924.5406	4.1622860	4.1012395	81.410784	331.23523	2.6876930	5.0227852e-05	0.47315238	0.00020259124	220.68932	0.0045312568	2192.5504	2289.7470	4.7287189	4.8024924	169.09338	349.39492	4.6570973	3.1178572e-05	0.43530128
371.74020	21.486900	427.00241	0.0023419072	1877.8710	1928.1914	4.1678150	4.1371805	87.766106	328.03528	2.7247222	5.0016358e-05	0.47750957	0.00018730947	222.77630	0.0044888079	2188.4448	2284.8954	4.7209387	4.8310468	180.99031	347.85016	4.6266251	3.1357861e-05	0.44661196
371.88232	21.523550	424.45934	0.0023559382	1881.2785	1931.9867	4.1735661	4.1765515	95.123968	324.69137	2.7634410	4.9798710e-05	0.48238239	0.00017230208	224.95494	0.0044453348	2184.1752	2279.8545	4.7128690	4.8614164	194.57843	346.22221	4.5952682	3.1547799e-05	0.45889127
372.02418	21.560200	421.79632	0.0023708125	1884.8269	1935.9421	4.1795632	4.2198751	103.71343	321.19302	2.8039714	4.9574479e-05	0.48785887	0.00015758044	227.23524	0.0044007259	2179.7243	2274.6049	4.7044800	4.8938351	210.23129	344.50045	4.5629528	3.1749786e-05	0.47229529
372.16578	21.596850	419.00049	0.0023866321	1888.5315	1940.0753	4.1858337	4.2677658	113.83546	317.53008	2.8464386	4.9343222e-05	0.49405096	0.00014315739	229.62906	0.0043548494	2175.0723	2269.1234	4.6957361	4.9285866	228.43974	342.67203	4.5295937	3.1965512e-05	0.48701946
372.30712	21.633500	416.05714	0.0024035160	1892.4102	1944.4067	4.1924090	4.3209503	125.89399	313.69320	2.8909696	4.9104490e-05	0.50110429	0.00012904763	232.15068	0.0043075471	2170.1952	2263.3825	4.6865949	4.9660214	249.86206	340.72123	4.4950915	3.2197056e-05	0.50331303
372.44820	21.670150	412.94922	0.0024216052	1896.4838	1948.9603	4.1993262	4.3802948	140.44526	309.67414	2.9376897	4.8857845e-05	0.50921333	0.00011526812	234.81753	0.0042586259	2165.0636	2257.3487	4.6770046	5.0065807	275.40232	338.62844	4.4593275	3.2447016e-05	0.52150062
372.58901	21.706800	409.65654	0.0024410693	1900.7773	1953.7651	4.2066298	4.4468456	158.27954	305.46609	2.9867214	4.8602894e-05	0.51864576	0.00010183870	237.65131	0.0042078455	2159.6414	2250.9802	4.6669010	5.0508336	306.33759	336.36866	4.4221575	3.2718707e-05	0.54201569
372.72956	21.743450	406.15452	0.0024621172	1905.3215	1958.8564	4.2143742	4.5218937	180.56299	301.06361	3.0381828	4.8339341e-05	0.52978282	8.8782866e-05	240.67973	0.0041548992	2153.8823	2244.2241	4.6562023	5.0995351	344.53394	333.90929	4.3834011	3.3016468e-05	0.56545465
372.86985	21.780100	402.41197	0.0024850156	1910.1558	1964.2797	4.2226297	4.6070846	209.09741	296.46174	3.0921916	4.8067073e-05	0.54318928	7.6128910e-05	243.93905	0.0040993846	2147.7261	2237.0111	4.6448016	5.1537224	392.83282	331.20643	4.3428248	3.3346156e-05	0.59266839
373.00986	21.816750	398.38725	0.0025101205	1915.3333	1970.0959	4.2314903	4.7046195	246.82755	291.65369	3.1488767	4.7786322e-05	0.55974085	6.3911637e-05	247.47858	0.0040407538	2141.0909	2229.2470	4.6325537	5.2148823	455.78883	328.19866	4.3001149	3.3715988e-05	0.62492650
373.14959	21.853400	394.02104	0.0025379355	1920.9300	1976.3925	4.2410906	4.8176413	298.91447	286.62550	3.2084066	4.7497953e-05	0.58087288	5.2174943e-05	251.36827	0.0039782269	2133.8608	2220.7986	4.6192529	5.2852637	541.19732	324.79578	4.2548286	3.4138075e-05	0.66423371
373.28903	21.890050	389.22224	0.0025692262	1927.0629	1983.3034	4.2516378	4.9510359	375.25877	281.34478	3.2710496	4.7204086e-05	0.60911294	4.0976106e-05	255.71344	0.0039106275	2125.8615	2211.4653	4.6045897	5.3685146	663.60967	320.85650	4.2063022	3.4631456e-05	0.71399924
373.42816	21.926700	383.83765	0.0026052681	1933.9290	1991.0540	4.2634794	5.1132671	497.35993	275.73563	3.3373033	4.6909617e-05	0.64937861	3.0393426e-05	260.68587	0.0038360345	2116.8094	2200.9210	4.5880604	5.4711475	853.67188	316.13904	4.1534588	3.5228833e-05	0.78064369
373.56696	21.963350	377.57675	0.0026484681	1941.9020	2000.0712	4.2772752	5.3213169	721.41466	269.61359	3.4082019	4.6626769e-05	0.71279711	2.0541588e-05	266.60074	0.0037509273	2106.1857	2188.5686	4.5687433	5.6065594	1188.7280	310.17151	4.0943456	3.5994210e-05	0.87823383
373.70540	22.000000	369.77257	0.0027043650	1951.8431	2011.3391	4.2945449	5.6182528	1249.2376	262.45926	3.4862457	4.6393173e-05	0.83197952	1.1608589e-05	274.16040	0.0036474997	2092.8413	2173.0863	4.5445964	5.8097425	1934.6354	301.80626	4.0247203	3.7083040e-05	1.0465103
